KnapsackId,NumberOfItems,CpuTime,NodesVisited,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31
353,32,0.015625,55234,true,false,false,false,false,true,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true
354,32,0.0,1307,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,false,false,false,false,false,false
355,32,0.0,43,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true
356,32,0.0,61231,true,true,false,true,true,false,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,false,true,false,true,false,true,false,true
357,32,0.0,9460,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,true,false,true,false,true,true,false,false,false,false,false,false
358,32,0.015625,65078,false,true,false,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,true,false,false,false,true,true,false,false,true,true,true
359,32,0.0,32,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
360,32,0.015625,35303,true,true,true,false,true,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true
361,32,0.0,456,true,true,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true
362,32,0.015625,137681,true,true,true,true,true,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,true
363,32,0.0,38,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
364,32,0.0,12168,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true
365,32,0.0,32,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
366,32,0.0,44,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false
367,32,0.0,32,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
368,32,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false
369,32,0.0,8430,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,true,false,true,false
370,32,0.015625,83392,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,false,true,true,false,true,false,false,true,false,false,false,true,false,true,true
371,32,0.0,13,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false
372,32,0.0,656,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,true,true,true,true
373,32,0.0,77,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true
374,32,0.0,988,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
375,32,0.0,32,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
376,32,0.0,32,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
377,32,0.03125,148859,false,true,false,false,false,false,true,false,true,true,false,true,true,true,false,true,false,false,true,false,true,true,false,false,false,false,true,true,false,false,true,false
378,32,0.0,32,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
379,32,0.015625,255454,false,false,true,false,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,false,true,false,true,false,false,false,false,true,false
380,32,0.0,53,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false
381,32,0.0,934,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true
382,32,0.015625,9770,false,false,false,true,false,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,true,false,false,true,false,false,false,false,false,false,true,false
383,32,0.0,35,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false
384,32,0.0,1153,true,true,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true
385,32,0.0,230,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true
386,32,0.0,30823,false,false,true,true,true,false,false,false,true,false,true,true,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,true,true,false,false,true
387,32,0.0,178,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true
388,32,0.0,440,true,true,true,false,true,true,true,true,false,false,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
389,32,0.015625,45310,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,false,false,true,true,false,false,true,false,false,true,false,true,false
390,32,0.015625,93550,true,false,true,false,false,false,false,true,false,true,false,false,false,false,false,true,false,false,true,false,true,true,true,true,false,true,true,true,false,false,true,true
391,32,0.03125,207831,false,true,false,false,false,true,true,false,true,true,true,false,false,false,false,false,true,true,true,true,false,false,true,true,false,false,false,true,true,true,true,true
392,32,0.015625,29918,true,false,false,false,false,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,false,false,false,false,false,true
393,32,0.0,2555,true,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
394,32,0.0,45,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
395,32,0.0,34506,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,false,false,true,false,false,false,true,true,true
396,32,0.0,31,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
397,32,0.0,2147,true,true,true,true,true,false,false,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true,false,false,true,true,true,false,true
398,32,0.015625,38607,true,false,false,true,false,false,true,true,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,true,true,true,true
399,32,0.0,33090,true,true,true,true,true,false,true,false,false,true,false,false,true,true,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,true
400,32,0.0,267,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true
401,32,0.0,531,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false
402,32,0.015625,43166,true,false,false,true,true,false,true,false,false,false,false,false,false,false,true,true,true,false,true,true,false,false,true,false,false,false,false,false,false,false,true,true
403,32,0.0,52,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false
404,32,0.0,12442,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,false,true
405,32,0.0,300,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
406,32,0.0,31,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
407,32,0.0,23955,true,false,false,true,true,false,true,true,true,false,false,false,true,true,false,false,true,false,false,true,true,false,true,true,false,true,false,true,false,false,false,true
408,32,0.015625,159054,false,true,true,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true
409,32,0.0,116,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
410,32,0.0,12960,false,false,false,false,true,false,true,true,false,false,true,false,true,false,false,true,true,false,false,true,false,false,true,false,true,true,true,false,false,false,true,false
411,32,0.0,1514,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false
412,32,0.0,25126,false,false,false,true,true,true,true,true,false,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false,true,true,false,false,false,false,false,true
413,32,0.0,57,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true
414,32,0.0,31,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
415,32,0.0,6126,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true,true
416,32,0.015625,135951,true,false,true,true,false,false,false,true,false,false,false,true,false,false,false,true,false,true,true,false,false,true,false,false,false,false,true,true,false,true,true,true
417,32,0.0,20498,false,false,false,true,true,true,false,false,true,true,true,false,true,true,true,false,false,true,false,false,false,true,true,true,true,false,true,false,true,true,true,true
418,32,0.0,539,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true
419,32,0.0,37,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
420,32,0.0,3549,true,true,false,true,true,false,false,false,true,true,true,true,true,true,false,false,false,true,false,true,false,false,false,true,false,true,true,true,true,true,true,false
421,32,0.0,16277,false,true,true,true,true,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false
422,32,0.0,1819,false,true,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false
423,32,0.0,1756,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,false,true,true,true
424,32,0.0,8198,true,false,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,true
425,32,0.015625,40626,false,true,true,false,false,false,false,true,false,true,true,true,false,true,false,false,true,false,false,false,true,false,false,false,true,true,true,true,false,true,true,false
426,32,0.0,11511,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true,false,true,true
427,32,0.0,801,false,true,true,false,false,false,false,true,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
428,32,0.0,1780,false,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,false,false,false,false,true,true,false
429,32,0.0,18593,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true,false,false,true,false,false,true,false,true,true,true,false,true,true,true,true,false,true
430,32,0.0,604,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,true,true,false
431,32,0.03125,117794,true,false,true,false,false,true,true,true,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true
432,32,0.0,4446,false,true,true,true,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false
433,32,0.0,34,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
434,32,0.0,24964,false,false,true,false,false,false,false,true,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false
435,32,0.015625,133036,true,true,false,true,false,true,false,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,false,false,true,true,true,true,false,false,true,false
436,32,0.0,32,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
437,32,0.0,301,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
438,32,0.0,43178,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,true,false,false,true,false,true,false
439,32,0.0,70,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,true,true
440,32,0.0,51364,false,true,true,false,true,false,true,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true,true,true,false,true,false,true,true,true,false,true
441,32,0.015625,71490,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,false,true,true,false,false,false,false,true,true
442,32,0.0,75328,false,false,true,false,false,false,false,true,true,false,false,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true
443,32,0.0,41,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
444,32,0.0,51,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
445,32,0.0,322,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,true,false,true,true
446,32,0.0,63727,true,true,true,false,false,true,true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false
447,32,0.0,1208,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true
448,32,0.015625,35786,false,true,false,false,false,true,false,true,false,true,false,true,false,false,true,true,false,false,true,false,true,false,false,true,true,true,true,false,false,false,true,true
449,32,0.0,25885,true,true,false,false,false,true,true,false,true,false,false,false,false,true,false,false,true,true,true,false,true,false,false,false,false,false,true,false,false,true,false,true
450,32,0.015625,12475,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,true,true,false,false,true,false,true
451,32,0.0,134,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
452,32,0.015625,161712,true,false,false,true,true,true,true,true,false,false,true,true,false,false,true,false,true,true,true,true,true,false,false,false,true,false,false,true,true,true,false,false
453,32,0.0,32,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
454,32,0.0,32,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
455,32,0.0,37,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true
456,32,0.015625,27793,true,false,true,false,true,false,true,false,true,true,false,false,false,true,false,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,false,true
457,32,0.0,40565,true,true,true,true,false,true,false,true,false,true,false,false,false,true,false,false,false,true,false,true,false,true,false,true,false,true,false,true,false,true,false,false
458,32,0.0,4426,true,true,true,true,false,false,true,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true
459,32,0.0,30,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true
460,32,0.0,5536,false,true,false,true,false,false,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false
461,32,0.0,16664,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false
462,32,0.0,3822,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,true,true,false,false,true,true,true,false
463,32,0.015625,100142,false,true,false,true,true,false,false,false,false,true,false,false,true,false,false,false,false,true,true,false,true,true,true,true,false,true,false,false,false,false,false,true
464,32,0.0,99266,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,false,false,true
465,32,0.03125,194816,true,false,false,true,false,false,false,false,true,true,true,false,true,false,true,true,true,false,false,false,false,true,true,true,true,true,true,false,true,false,true,false
466,32,0.015625,80683,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,true,true,false,false,false,true,false,false,true,false,true
467,32,0.0,456,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true
468,32,0.015625,26713,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,false,false,false,true,false,true,false,true,true,false,true,false,false,false
469,32,0.0,76134,true,true,true,false,true,true,true,true,false,true,false,false,false,true,false,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true
470,32,0.0,484,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,true
471,32,0.0,362,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false
472,32,0.0,52461,true,true,true,false,false,false,false,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,true,false
473,32,0.046875,391276,true,true,false,false,false,true,true,false,true,true,true,false,false,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true,false,false,false,false
474,32,0.0,342,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false
475,32,0.0,23908,true,false,true,true,true,false,true,true,true,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false,false,true,true,false
476,32,0.0,477,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true
477,32,0.0,36,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
478,32,0.0,76,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
479,32,0.0,28,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false
480,32,0.015625,33362,true,true,false,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true
481,32,0.0,342,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true
482,32,0.015625,162581,true,false,true,false,false,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,true,true,true,false,true,false,false,true,true,true,true,true
483,32,0.0,5970,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,true,true,false,false,true,false,false,true,true,false,true,false,true
484,32,0.0,38,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
485,32,0.0,5894,true,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,false,false,true,true,true,true,true,true,false,false,false,true,false,false,false
486,32,0.0,4375,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,true,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false
487,32,0.0,271,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
488,32,0.0,3870,true,true,true,true,true,false,false,true,true,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true,false,false,false,true,true,true,true,true
489,32,0.0,78355,true,true,false,true,true,true,true,true,true,false,true,false,false,true,false,true,true,false,false,true,false,false,false,false,false,true,true,true,false,true,false,false
490,32,0.015625,13397,false,true,false,false,false,true,true,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,true,false,true,false,false,false,true
491,32,0.0,72970,false,false,true,false,false,true,false,false,true,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true,true,false,true,true
492,32,0.015625,7661,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,true,false,false
493,32,0.0,59818,false,true,true,true,false,false,true,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,true,false,true,true,false,true,false,true,true,true
494,32,0.0,202,false,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
495,32,0.03125,140171,false,false,false,false,true,true,true,false,true,false,false,true,true,false,false,true,false,true,true,true,false,false,false,false,true,false,true,false,true,true,true,true
496,32,0.0,101,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false
497,32,0.0,8471,true,true,true,false,false,true,true,false,false,true,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false
498,32,0.0,86,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
499,32,0.09375,441384,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,true,true,true,false,false,true,true,false,false,true,false,false,true,true,false,true,true
500,32,0.0,32,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
