KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21
105,22,0.015625,116213,0.0,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false
106,22,0.0,56154,0.0,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true
107,22,0.015625,55550,0.0,false,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false
108,22,0.0,52186,0.0,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true
109,22,0.015625,14496,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
110,22,0.015625,134334,0.0,true,false,true,false,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true
111,22,0.0,19479,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false
112,22,0.0,20701,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true
113,22,0.015625,61521,0.0,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false
114,22,0.015625,57038,0.0,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,true,true,false,true
115,22,0.015625,91551,0.0,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true
116,22,0.0,30414,0.0,false,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true
117,22,0.0,43602,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true
118,22,0.0,25130,0.0,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true
119,22,0.0,22814,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true
120,22,0.0,33792,0.0,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false
121,22,0.015625,49586,0.0,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,false,true
122,22,0.0,33888,0.0,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true
123,22,0.0,22735,0.0,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true
124,22,0.0,14631,0.0,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true
125,22,0.015625,19266,0.0,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false
126,22,0.0,44728,0.0,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false
127,22,0.0,50603,0.0,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false
128,22,0.03125,31892,0.0,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true
129,22,0.0,31492,0.0,false,false,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
130,22,0.0,47472,0.0,true,false,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true
131,22,0.015625,23498,0.0,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
132,22,0.0,27938,0.0,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,true,true,true,true,true
133,22,0.0,44584,0.0,true,true,false,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,false
134,22,0.015625,45371,0.0,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true
135,22,0.015625,62151,0.0,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true,false,true
136,22,0.015625,82938,0.0,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false
137,22,0.0,47877,0.0,false,true,true,true,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true
138,22,0.0,34333,0.0,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,false
139,22,0.0,16126,0.0,true,true,false,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true
140,22,0.015625,51895,0.0,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true
141,22,0.015625,52458,0.0,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true
142,22,0.0,31456,0.0,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true
143,22,0.015625,37330,0.0,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true
144,22,0.03125,130689,0.0,true,true,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,false
145,22,0.0,40309,0.0,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,false,false
146,22,0.015625,44453,0.0,true,true,false,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true
147,22,0.0,13719,0.0,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
148,22,0.0,10324,0.0,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true
149,22,0.0,41552,0.0,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true
150,22,0.015625,52396,0.0,true,true,true,true,false,true,true,true,false,false,false,true,false,true,true,true,true,false,true,true,true,true
151,22,0.015625,46904,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,false,true
152,22,0.0,25465,0.0,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
153,22,0.015625,105528,0.0,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true
154,22,0.0,36469,0.0,false,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true
155,22,0.03125,26562,0.0,false,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true
156,22,0.0,55526,0.0,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false
157,22,0.015625,88052,0.0,false,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true
158,22,0.0,6870,0.0,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true
159,22,0.015625,75888,0.0,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false
160,22,0.015625,27309,0.0,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true
161,22,0.0,41045,0.0,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,false,true,false,true,true
162,22,0.0,45501,0.0,true,false,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,false,true,true
163,22,0.0,61522,0.0,false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true
164,22,0.015625,76052,0.0,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
165,22,0.0,33550,0.0,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true
166,22,0.0,31948,0.0,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true
167,22,0.015625,31110,0.0,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true
168,22,0.0,22419,0.0,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true
169,22,0.0,42056,0.0,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true,false,true
170,22,0.0,55347,0.0,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true
171,22,0.0,41788,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true
172,22,0.0,45926,0.0,false,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true
173,22,0.015625,38423,0.0,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true
174,22,0.0,27260,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false
175,22,0.0,40339,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true
176,22,0.0,48732,0.0,false,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false
177,22,0.015625,30186,0.0,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true
178,22,0.0,26710,0.0,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true
179,22,0.015625,73313,0.0,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false,false,true,false,true,true,true
180,22,0.0,15147,0.0,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true
181,22,0.0,23640,0.0,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true
182,22,0.015625,70068,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
183,22,0.015625,37446,0.0,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true
184,22,0.0,41128,0.0,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true
185,22,0.015625,22826,0.0,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,false,true,true,true,true
186,22,0.0,35889,0.0,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,true
187,22,0.0,29165,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true
188,22,0.015625,104035,0.0,true,false,true,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true
189,22,0.0,20591,0.0,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
190,22,0.0,33537,0.0,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true
191,22,0.015625,42539,0.0,true,true,false,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true
192,22,0.015625,36531,0.0,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false
193,22,0.0,19101,0.0,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,false,true
194,22,0.0,16630,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,true
195,22,0.0,78719,0.0,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true
196,22,0.0,61228,0.0,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false
197,22,0.0,77763,0.0,true,true,false,true,false,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,true
198,22,0.0,53762,0.0,true,false,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true
199,22,0.015625,60934,0.0,true,false,true,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true
200,22,0.0,18924,0.0,true,false,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true
201,22,0.015625,18616,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true
202,22,0.015625,86489,0.0,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false
203,22,0.015625,99437,0.0,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,true,false,false,true,true,true,true
204,22,0.0,36240,0.0,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,true,true
205,22,0.015625,43892,0.0,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
206,22,0.0,74514,0.0,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true
207,22,0.015625,27583,0.0,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
208,22,0.0,30581,0.0,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true
