KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
106,15,0.0,0,0.07597782106998352,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true
107,15,0.0,0,0.101749837977965,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true
108,15,0.0,0,0.08917650405347746,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false
109,15,0.0,0,0.06921424186617557,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true
110,15,0.0,0,0.08364582536159793,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false
111,15,0.0,0,0.07737021447183805,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true
112,15,0.0,0,0.06784335355763928,true,false,true,false,true,true,true,true,false,true,true,true,true,false,true
113,15,0.0,0,0.08068494115989007,true,false,true,true,true,true,true,true,true,false,true,true,true,false,false
114,15,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true
115,15,0.0,0,0.053829321663019694,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true
116,15,0.0,0,0.09699312714776633,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false
117,15,0.0,0,0.030940198273105214,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false
118,15,0.0,0,0.08628947154801526,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false
119,15,0.0,0,0.12782615642725892,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false
120,15,0.0,0,0.02444938371388159,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false
121,15,0.0,0,0.0630978093181117,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true
122,15,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false
123,15,0.0,0,0.03082271147161066,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true
124,15,0.0,0,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false
125,15,0.0,0,0.02129817444219067,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true
126,15,0.015625,0,0.03369191692813387,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true
127,15,0.0,0,0.026372745490981963,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false
128,15,0.0,0,0.05897435897435897,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true
129,15,0.0,0,0.05404561074664167,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false
130,15,0.0,0,0.12143224007630787,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false
131,15,0.0,0,0.04696558303368313,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true
132,15,0.0,0,0.12269021739130435,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false
133,15,0.0,0,0.13593614162649173,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true
134,15,0.0,0,0.010795827558538187,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true
135,15,0.0,0,0.028413736713000817,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true
136,15,0.0,0,0.07668329177057356,true,false,true,true,true,true,true,true,false,true,true,true,false,false,true
137,15,0.0,0,0.057231552973016,true,false,false,true,true,true,true,true,false,true,true,true,true,true,false
138,15,0.0,0,0.0397826378639474,false,true,true,true,true,true,true,true,true,false,false,true,true,false,true
139,15,0.0,0,0.10180066340230612,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true
140,15,0.0,0,0.010958904109589041,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true
141,15,0.0,0,0.08081167675329298,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false
142,15,0.0,0,0.11250317446880555,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true
143,15,0.0,0,0.08873162765378334,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true
144,15,0.0,0,0.1296948861194671,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true
145,15,0.0,0,0.008706251088281386,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false
146,15,0.0,0,0.03805883330563404,true,false,true,false,true,true,false,true,true,true,true,true,true,true,false
147,15,0.0,0,0.11183189959103089,true,true,false,true,false,true,true,true,true,false,true,true,true,true,false
148,15,0.0,0,0.06634304207119741,true,true,false,false,true,false,true,true,true,true,true,true,false,true,true
149,15,0.0,0,0.0773156899810964,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false
150,15,0.0,0,0.11886420637764242,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false
151,15,0.0,0,0.02001721911321567,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true
152,15,0.0,0,0.016263325811220915,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true
153,15,0.0,0,0.0,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false
154,15,0.0,0,0.09289106906486023,false,true,true,true,true,true,false,true,true,false,true,false,true,true,true
155,15,0.0,0,0.04403398020419297,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false
156,15,0.0,0,0.1222793826671943,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true
157,15,0.0,0,0.04307341907824223,true,false,false,true,true,true,true,true,true,false,true,true,false,true,true
158,15,0.0,0,0.04783519553072626,true,false,false,true,true,true,true,true,true,true,true,false,true,true,false
159,15,0.0,0,0.15485775630703166,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true
160,15,0.0,0,0.030545182972367437,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true
161,15,0.0,0,0.041289023162134945,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true
162,15,0.0,0,0.07478244238309266,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true
163,15,0.0,0,0.0991242639287332,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true
