KnapsackId,NumberOfItems,CpuTime,NodesVisited,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31
170,32,139.21875,1622890930,false,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true
171,32,0.015625,40657,false,false,false,true,true,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false
172,32,0.0,5710,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
173,32,86.109375,1031126961,true,false,true,false,true,false,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,true,true,true,true,false,true,true,true
174,32,175.9375,2144079170,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true
175,32,179.203125,2147456521,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true
176,32,8.21875,96911346,false,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,true,false,false,true
177,32,0.375,4528217,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true,true,true,false,false,true,true,false,false,false,false,true,false
178,32,141.734375,1702937990,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,false,true,true
179,32,0.21875,1825516,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,true,false,true,false,true,false,true,true,false,false,false,false,false,false
180,32,0.0,39397,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,false,false
181,32,177.234375,2138001430,false,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
182,32,0.0,1065,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false
183,32,168.4375,1994509626,true,true,false,false,true,true,false,true,true,false,true,false,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true
184,32,116.296875,1414114116,true,true,false,true,false,true,false,true,false,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true
185,32,0.0,2,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
186,32,23.109375,276001236,true,true,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,true,true,false,true,false,true,true,false,false,false,true,false,true
187,32,0.5,5972156,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,true,false,true,false,true,false
188,32,178.828125,2141079833,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true
189,32,177.5,2145946431,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
190,32,30.40625,365715616,true,true,true,true,true,false,false,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,true,false,false,false,false,false,true,true,true,true
191,32,2.640625,31160884,false,true,true,false,true,false,true,false,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,false
192,32,179.328125,2147483644,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
193,32,176.546875,2147311437,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
194,32,15.328125,164299022,true,true,false,true,true,false,true,true,true,true,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false
195,32,0.0,7,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
196,32,0.0,27961,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,true,false,false,false,false,false
197,32,177.796875,2147483648,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
198,32,0.0,14,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
199,32,178.96875,2147483030,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
200,32,117.0,1415193238,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false
201,32,1.125,13044575,true,true,false,false,true,true,true,false,false,true,false,false,true,true,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,true
202,32,178.59375,2146788329,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false
203,32,166.515625,2032139607,false,false,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
204,32,11.6875,139161383,true,true,true,false,false,true,false,true,true,false,false,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,true,false,false,false,true,false
205,32,178.546875,2145344944,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true
206,32,1.796875,20604930,true,false,true,true,false,true,true,true,false,false,false,false,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,false
207,32,175.734375,2147483413,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
208,32,179.65625,2146388015,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true
209,32,176.0,2147483648,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
210,32,0.703125,8430776,false,true,false,true,false,false,false,false,false,true,false,true,false,false,false,true,true,true,false,false,false,false,false,true,false,false,true,true,true,true,false,true
211,32,179.484375,2132641284,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
212,32,0.0,62807,false,true,false,false,false,true,false,false,true,false,false,false,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true
213,32,0.546875,6151586,false,false,false,false,false,true,true,false,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,false,true,true,false,true,false,false,false,true
214,32,179.484375,2147323129,false,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
215,32,174.9375,2138718593,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true
216,32,178.90625,2147483635,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true
217,32,2.953125,34474111,true,false,false,true,false,false,true,true,false,true,false,false,false,false,false,true,false,true,false,true,true,true,false,true,true,false,false,false,true,true,true,false
218,32,175.3125,2129030015,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,true,true,true,false,true,true,true
219,32,0.328125,3727667,true,false,true,false,true,true,false,true,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false
220,32,45.546875,539932422,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,false,false,false,true
221,32,44.734375,498768125,true,true,false,false,true,false,true,false,false,true,true,false,false,true,true,true,false,true,false,true,true,false,true,true,false,false,true,true,true,false,true,true
222,32,175.921875,2138289526,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,false,false,true,true,true,true
223,32,178.734375,2133083803,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,false,true,true,true
224,32,176.71875,2147483372,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
225,32,97.96875,1143954594,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,true,true,false,true,false,true
226,32,175.90625,2141892517,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true
227,32,131.71875,1548289298,false,true,true,false,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,false,true
228,32,176.359375,2147208174,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
229,32,13.765625,164767121,true,false,false,false,false,true,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,true,true,true,false,true,true,false,true,true,true,false
230,32,80.25,960161628,true,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,true,true,true,true,false,false,false,true,true,true
231,32,60.375,680608586,true,true,true,false,false,true,true,true,false,true,false,true,true,false,false,false,true,true,true,false,true,true,false,false,false,true,false,true,false,false,true,true
232,32,169.390625,2058069482,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true
233,32,0.0,51651,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,true
234,32,178.125,2137353938,true,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true
235,32,171.75,2087567905,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true
236,32,61.828125,699981977,true,true,false,false,false,false,true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,false
237,32,107.0625,1298355425,true,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,true,false,true,true,true,true,false,false
238,32,176.015625,2147483648,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
239,32,180.390625,2147482570,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
240,32,179.984375,2147483437,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
241,32,0.046875,623073,false,false,false,false,false,false,false,true,true,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,true
242,32,0.125,1363362,false,true,false,false,true,false,true,true,false,false,false,true,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false,false,true,true
243,32,0.0,1460,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false
244,32,179.578125,2147481535,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
245,32,1.734375,19774374,true,false,true,false,false,true,false,true,false,false,true,false,true,true,false,true,false,true,false,false,true,false,false,false,true,true,false,false,false,false,false,false
246,32,179.453125,2147480950,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
247,32,162.34375,1973863271,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,false,false
248,32,91.890625,1064101929,true,true,true,false,false,true,true,false,true,false,false,true,true,false,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false,false,true,true
249,32,171.40625,2037895757,true,true,true,true,true,true,false,true,true,false,true,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true
250,32,179.265625,2147083837,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
251,32,0.015625,134863,false,false,true,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
252,32,53.859375,644288916,false,true,true,false,true,false,false,false,true,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,true,true,false,false,true,false,true,true
253,32,76.953125,921583466,true,false,false,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,true
254,32,51.59375,618590402,false,true,false,true,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,true,true,false,true,true,false,false,false,false,true,true,false,false
255,32,0.0,10514,false,false,true,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true
256,32,0.03125,370089,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true
257,32,171.8125,2047134934,true,true,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,false,false,true,true,true,true,true,true
258,32,176.359375,2147479344,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
259,32,4.109375,48770261,true,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,true,true,false,false
260,32,107.65625,1243219475,true,false,false,true,false,false,true,false,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true
261,32,60.25,724465160,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false,true,true,false,true,false,true,false,false,false,true,false,true
262,32,178.65625,2147467825,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true
263,32,2.0625,20303947,false,true,false,false,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,false,false,false,true,false,false,true,true,true,false,false,true,true
264,32,86.03125,1036228024,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,false,false,true,false,true,true,true,true,false,true,true,false,false,true,true,false,false
265,32,10.328125,122686273,false,false,false,true,false,false,false,true,false,true,false,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,false,false,true,true,true,true
266,32,0.0,1251,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
267,32,79.109375,957408065,true,true,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,false,false,true
268,32,179.65625,2147470255,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true
269,32,0.015625,71732,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,false
270,32,0.421875,4845663,false,true,false,false,true,false,true,true,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false
271,32,175.09375,2135943099,true,false,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true
272,32,179.984375,2145248870,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
273,32,0.203125,2380135,false,false,true,false,false,true,false,true,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,true
274,32,55.140625,662355618,false,true,false,false,false,true,true,false,false,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,false,false,true,false,false,true,false
275,32,128.125,1547004033,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,true,false,true
276,32,170.703125,2032934181,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false
277,32,164.734375,1999692913,true,false,false,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false
278,32,179.296875,2147468006,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
279,32,132.375,1603235204,false,true,true,false,true,true,true,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
280,32,178.984375,2147477831,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
281,32,181.015625,2147482697,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
282,32,177.96875,2147466943,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true
283,32,179.140625,2147483648,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
284,32,40.734375,491102467,false,true,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,true,true,true,false,false,true,false,true,true,true,false,true,true,false,false
285,32,176.125,2147483050,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
286,32,1.4375,13158700,false,true,false,true,true,true,false,false,true,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false
287,32,170.328125,2039383037,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true,true,true
288,32,8.171875,97131177,false,true,false,true,false,true,false,true,true,true,false,false,true,false,true,true,false,false,false,true,true,false,true,false,false,false,false,false,true,true,true,false
289,32,173.703125,2073496970,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,false,true,false,true,false,false,true,true,false,true,true
290,32,0.0,22140,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,true,false
291,32,2.984375,35991100,true,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,true,false,false,true,true,false,false,true,true,true,false,true,true
292,32,175.984375,2147483648,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
293,32,0.0,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true
294,32,173.0,2063775173,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,false,true,true
295,32,174.78125,2114623232,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true
296,32,178.71875,2147482980,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
297,32,171.515625,2085124817,true,false,false,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true
298,32,89.890625,1045319692,true,false,false,true,false,false,false,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false
299,32,175.703125,2147483648,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
300,32,9.8125,117155469,true,true,true,false,true,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,false,true,false
301,32,180.40625,2147389492,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false
302,32,177.328125,2146318732,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true
303,32,179.328125,2147478974,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true
304,32,179.015625,2145958073,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
305,32,73.4375,885288634,false,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,false,true,false,true,true,true,false,true,false,false,true,false
306,32,176.953125,2147483395,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true
307,32,26.453125,302374357,true,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,true,false,false,true,true,false,false,false,true,true,false
308,32,11.03125,112144557,false,false,true,true,true,false,true,false,false,true,true,false,true,true,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,false,true,false
309,32,169.71875,2067527970,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true
310,32,134.21875,1602315136,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true
311,32,26.203125,295764715,true,true,true,true,true,false,false,false,true,true,true,true,false,false,true,true,true,false,true,true,false,true,false,false,true,true,true,false,false,true,false,false
312,32,2.8125,33153492,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,false,false,false,false
313,32,178.03125,2147483597,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
314,32,144.0,1707144659,true,true,true,true,true,true,false,true,true,true,false,false,false,false,true,false,true,true,false,false,true,true,true,false,true,true,false,false,true,true,false,false
315,32,0.265625,2862527,false,false,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false
316,32,175.6875,2147483637,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
317,32,0.015625,189509,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true
318,32,0.125,1442102,false,false,true,false,false,true,true,true,false,true,false,true,false,true,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,false
319,32,178.953125,2142549591,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true
320,32,45.734375,548540290,true,true,true,false,false,true,true,false,true,false,true,true,false,true,false,true,false,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false
321,32,158.171875,1917751774,true,true,true,true,true,false,false,false,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true
322,32,179.609375,2147462262,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true
323,32,0.1875,2461029,false,false,false,true,false,false,true,true,true,false,false,true,true,false,false,true,true,true,true,false,true,false,false,false,true,false,false,false,true,true,false,false
324,32,181.171875,2147479197,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
325,32,1.640625,19150660,false,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,false,false
326,32,118.03125,1430144036,true,false,true,true,false,false,true,true,true,true,true,true,true,false,false,true,false,true,false,false,true,false,true,false,false,true,true,true,true,true,false,true
327,32,176.71875,2125546180,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false
328,32,136.953125,1659609122,true,true,true,true,true,false,false,false,true,true,false,true,false,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true
329,32,0.03125,378426,false,false,false,false,true,false,true,true,true,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,true,true,false,false,false,false,true
330,32,180.171875,2147479224,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
331,32,176.765625,2147483586,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
332,32,56.453125,676374475,false,true,true,false,true,false,true,true,false,true,false,true,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true
333,32,0.0,1072,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false
334,32,0.0,2691,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false
335,32,36.984375,442955944,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,true,true,false,false,false,true,true,true,true,true,false,false,false,true,true,false,true
336,32,94.65625,1108105335,false,false,true,false,false,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,false
337,32,145.828125,1775939526,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,false,false,false,true,true,true,true,true,true,true
338,32,0.28125,3424369,true,false,false,false,true,true,true,true,true,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,true,true,false
339,32,176.921875,1938011436,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true
340,32,0.015625,78940,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false
341,32,219.46875,2146884572,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
342,32,0.0,97305,true,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,true,false,true,false,true,false,false
343,32,232.515625,2145540429,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
344,32,162.15625,1429648789,true,false,true,false,true,false,true,false,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true
345,32,168.171875,1620338290,false,true,true,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,false,false,false
346,32,0.0,32,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false
347,32,0.015625,33700,false,true,true,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false
