KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9
1791,10,0.0,5,0.0,true,false,false,false,false,false,false,false,false,false
768,10,0.0,19,0.0,false,false,false,false,false,true,false,false,false,false
1280,10,0.0,4,0.0,false,false,false,false,false,false,false,true,false,false
770,10,0.0,2,0.0,false,true,false,false,false,false,false,false,false,false
1794,10,0.0,2,0.0,false,false,false,false,true,false,false,false,false,false
771,10,0.0,10,0.0,true,true,true,true,true,false,true,true,true,false
772,10,0.0,4,0.0,false,false,false,true,false,false,false,false,false,false
1286,10,0.0,3,0.0,false,false,false,true,false,false,false,false,false,false
264,10,0.0,11,0.0,false,false,true,true,false,true,false,false,true,false
268,10,0.0,3,0.0,false,false,false,false,false,false,false,false,true,false
781,10,0.0,8,0.0,false,false,false,false,false,false,true,false,false,false
1805,10,0.0,8,0.0,false,false,true,false,false,false,false,false,false,false
271,10,0.0,8,0.0,false,false,false,false,false,false,true,false,false,false
783,10,0.0,4,0.0,false,false,false,false,false,true,false,false,false,false
790,10,0.0,9,0.0,true,false,true,true,true,false,true,true,true,false
280,10,0.0,2,0.0,false,true,false,false,false,false,false,false,false,false
794,10,0.0,11,0.0,false,false,false,false,false,false,false,true,false,false
798,10,0.0,2,0.0,false,false,false,false,false,true,false,false,false,false
287,10,0.0,4,0.0,true,false,false,false,false,false,false,false,false,false
1826,10,0.0,9,0.0,true,true,true,true,true,true,false,false,false,false
803,10,0.0,4,0.0,false,false,true,false,false,false,false,false,false,false
293,10,0.0,16,0.0,false,true,true,true,false,false,false,true,true,false
1830,10,0.0,2,0.0,false,false,false,true,false,false,false,false,false,false
807,10,0.0,12,0.0,false,false,false,false,true,true,false,true,true,false
1320,10,0.0,8,0.0,false,true,false,false,false,false,false,false,false,false
810,10,0.0,3,0.0,true,false,false,false,false,false,false,false,false,false
1834,10,0.0,10,0.0,false,false,false,false,false,false,false,true,false,false
1837,10,0.0,2,0.0,false,false,false,false,false,true,false,false,false,false
1326,10,0.0,10,0.0,false,false,false,false,false,false,false,false,true,false
815,10,0.0,2,0.0,true,false,false,false,false,false,false,false,false,false
304,10,0.0,2,0.0,false,false,false,false,false,false,true,false,false,false
305,10,0.0,2,0.0,false,true,false,false,false,false,false,false,false,false
1330,10,0.0,9,0.0,false,false,true,false,false,false,false,false,false,false
1843,10,0.0,11,0.0,false,false,false,false,false,false,false,false,false,true
1848,10,0.0,8,0.0,true,false,true,false,true,true,false,true,true,false
827,10,0.0,9,0.0,false,false,false,false,false,false,false,true,true,false
