KnapsackId,NumberOfItems,CpuTime,NodesVisited,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26
400,27,6.09375,62600797,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,true,true,false,true,true,false,false
401,27,6.21875,67060709,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
402,27,0.0,56226,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,true
403,27,5.09375,67056793,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
404,27,0.078125,874721,true,true,false,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,true,false,false,false,true,true
405,27,0.03125,410105,true,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,true,false,true,false,true,false,false,true
406,27,0.015625,87664,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,true,false,true
407,27,0.046875,576046,false,true,false,false,false,false,true,false,true,false,true,true,true,true,false,false,true,true,false,false,false,true,true,false,true,true,false
408,27,0.0,540,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false
409,27,0.0625,775798,false,false,false,false,false,true,false,true,false,true,true,false,false,true,false,false,false,false,true,false,true,false,false,true,true,false,true
410,27,3.671875,48054001,false,false,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false,true
411,27,0.0,5,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
412,27,5.09375,66922144,false,true,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
413,27,0.046875,576374,true,false,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,true,false,false
414,27,2.046875,26162260,true,true,true,true,true,true,false,false,false,true,false,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,false
415,27,5.078125,67108855,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
416,27,0.015625,218397,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,true,true,true,true,false,true,false,true,false,false
417,27,1.875,24142893,true,false,false,false,false,true,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true
418,27,1.671875,21064388,false,true,false,true,false,false,false,false,false,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,false,true,true
419,27,0.0,8,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false
420,27,0.640625,8195917,false,true,true,false,true,false,false,false,true,false,false,true,true,false,true,true,true,false,true,true,false,false,true,false,true,true,true
421,27,1.03125,13203064,false,true,true,true,false,false,true,false,true,false,true,true,true,false,true,false,true,false,true,false,true,true,false,true,false,false,true
422,27,0.34375,4495049,false,true,true,false,true,false,false,true,false,true,true,true,false,false,false,true,true,false,false,true,true,false,true,true,false,false,true
423,27,0.84375,10539651,true,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,true,true,true,true,true,false,true,false,true,false,false
424,27,0.859375,10895594,true,true,true,false,true,false,true,true,false,false,false,true,true,true,false,false,true,true,true,true,false,true,false,true,false,false,false
425,27,0.0,42774,false,true,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,true,true
426,27,0.0,62555,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false
427,27,4.46875,59173157,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true
428,27,0.0,88,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
429,27,5.046875,67097794,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
430,27,5.109375,66578409,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true
431,27,1.5625,20326985,true,true,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,true,true,true,false,true,true,false,false,true,true
432,27,4.75,61479579,true,false,true,true,true,false,false,true,false,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true
433,27,0.0,12317,true,false,false,false,false,true,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false
434,27,0.0,88260,false,false,false,true,false,true,false,true,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false
435,27,5.046875,67091860,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true
436,27,0.421875,5171764,true,true,false,false,false,true,true,true,false,true,true,false,false,false,true,true,false,false,false,true,true,true,false,false,false,false,true
437,27,5.03125,67108858,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
438,27,0.0,8,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false
439,27,3.140625,40385024,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,false,true,false,false,false,false,true,true,true,true
440,27,5.0,65884578,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true
441,27,0.0625,788100,true,true,true,true,false,false,false,false,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true
442,27,5.09375,66831726,false,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
443,27,0.25,3180779,true,false,false,true,false,true,true,false,false,true,true,false,false,false,false,false,true,false,true,true,false,true,false,false,true,false,true
444,27,0.515625,6345447,true,false,true,false,true,false,true,false,true,false,false,false,true,true,false,false,false,true,true,false,true,true,false,true,false,true,false
445,27,4.84375,64796716,false,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
446,27,0.03125,256754,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true
447,27,0.203125,2650776,false,false,false,true,false,true,false,false,true,false,true,false,true,true,false,false,false,true,true,true,false,false,true,false,false,true,false
448,27,5.140625,67108652,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
449,27,0.25,3222442,true,false,true,true,true,false,false,false,true,true,true,false,false,true,false,true,true,true,false,false,false,true,false,false,true,false,false
450,27,0.0,39436,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,true,true,false,false,false,false,true,false
451,27,5.09375,67076867,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true
452,27,0.53125,6563191,false,true,true,true,true,false,false,false,false,false,true,false,true,false,true,false,false,false,false,true,true,false,true,false,false,true,true
453,27,4.640625,61562219,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false,false,false,true,true,false,false,true,true,true,true
454,27,0.0,361,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,true
455,27,5.0625,66777199,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true
456,27,0.015625,234394,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,true,true,true,false,false,true,false,false,false
457,27,2.875,37653057,false,false,true,false,true,true,false,false,true,true,true,false,false,true,true,false,true,true,true,false,true,true,false,true,true,false,true
458,27,4.984375,64581394,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,false,true
459,27,0.0,4673,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false
460,27,0.03125,311543,false,false,true,false,true,false,true,true,false,false,false,true,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false
461,27,0.09375,1175941,false,false,false,true,true,true,false,true,false,true,false,true,false,false,false,true,true,false,false,false,false,false,false,true,false,false,true
462,27,5.125,67097341,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false
463,27,0.015625,268350,false,true,false,false,true,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,true,false
464,27,0.015625,81010,false,false,false,false,false,false,true,false,true,true,true,false,true,false,false,false,true,false,true,true,false,false,true,true,false,false,false
465,27,5.046875,66718971,true,false,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
466,27,4.046875,52137216,false,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,false,true
467,27,5.140625,67108846,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
468,27,5.25,67108849,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
469,27,0.0,688,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false
470,27,3.015625,39257026,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,false,false,true,true,true,false,false,false
471,27,0.0,42934,true,false,true,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,false,false,true,false
472,27,0.0,4264,false,false,false,true,true,false,true,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false
473,27,5.0625,67108745,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
474,27,5.046875,66937833,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true
475,27,1.34375,17893355,false,false,false,false,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,true,false,true,true,true,true,true,true
476,27,0.28125,3498147,true,false,true,true,false,false,false,false,true,true,true,false,false,false,true,true,false,true,false,false,false,true,false,true,false,false,true
477,27,5.0,67098934,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true
478,27,4.46875,60044695,false,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
479,27,0.0,411,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false
480,27,5.15625,67108863,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
481,27,0.71875,8876519,false,true,true,true,false,true,true,true,true,false,false,true,false,false,false,true,false,true,true,false,true,false,true,false,false,false,true
482,27,5.125,67108864,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
483,27,4.078125,53319147,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,false,true,true,true,true,false,false,true,true,true,false,true
484,27,5.09375,66329816,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true
485,27,5.109375,67108849,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
486,27,0.890625,11425140,true,true,false,false,false,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false,false,false,false,false,false,true,true
487,27,1.15625,14960734,false,true,false,false,false,true,true,true,false,true,false,false,false,true,false,true,true,false,false,true,true,true,true,false,false,true,true
488,27,0.03125,322839,false,false,false,false,false,false,true,false,false,false,true,false,false,true,true,true,true,true,false,false,true,false,false,true,false,true,true
489,27,0.0,26358,false,false,false,true,true,true,false,false,false,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,true,false,false
490,27,0.015625,97635,false,true,false,true,true,false,true,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false
491,27,5.078125,67108864,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
492,27,0.0,17885,true,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,false,false,false,true,false
493,27,5.0625,67098769,true,true,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
494,27,5.046875,67102749,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true
495,27,3.609375,47069192,false,true,false,true,false,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,false,true,true
496,27,0.109375,1196390,true,true,false,false,false,true,true,false,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,true,false,false
497,27,5.078125,67108864,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
498,27,0.453125,5808901,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true
499,27,0.015625,99497,false,true,false,true,false,false,false,false,false,false,false,true,false,false,true,false,true,true,true,false,false,false,false,true,true,false,false
500,27,0.015625,111109,false,false,true,true,false,false,true,false,true,false,false,false,true,true,false,false,false,true,false,true,true,true,false,false,false,true,false
