KnapsackId,NumberOfItems,CpuTime,NodesVisited,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29
177,30,0.015625,17644,true,true,false,true,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,true,true,true,false,true,true,false,false,false
178,30,0.0,6810,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true
179,30,0.0,56440,true,true,true,false,false,false,true,false,false,true,true,false,true,true,true,false,true,false,true,false,false,true,true,false,false,false,false,true,false,true
180,30,0.0,5021,true,false,true,true,true,false,false,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false
181,30,0.0,632,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true,false,true
182,30,0.015625,21415,true,false,true,true,true,true,true,false,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,true,false,true,true,true,true,false
183,30,0.0,26183,true,true,true,false,true,true,false,false,false,false,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false
184,30,0.015625,68604,false,true,true,false,false,true,true,true,true,false,true,true,false,false,false,false,false,true,false,false,true,true,true,false,true,false,true,false,true,true
185,30,0.0,166,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,false
186,30,0.015625,142292,false,false,false,true,false,true,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,true,false,true,false,true,false,false,false,true
187,30,0.0,3006,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,true,false,true,false
188,30,0.0,3622,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,false,true,true,false,false,true,false,false,false
189,30,0.015625,20115,false,false,true,true,false,true,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,true,true
190,30,0.0,12078,false,true,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,false,false
191,30,0.0,5652,false,false,true,false,false,true,true,false,true,false,true,false,true,false,true,true,false,false,false,false,false,false,true,false,false,true,false,false,true,false
192,30,0.0,4916,true,false,false,true,false,false,false,true,false,false,false,true,false,true,false,false,true,false,true,false,true,true,true,true,false,true,true,true,true,true
193,30,0.03125,223667,true,false,true,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false
194,30,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
195,30,0.0,3178,false,true,true,true,false,true,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true
196,30,0.0,485,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false
197,30,0.0,9417,false,false,true,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false
198,30,0.015625,25784,true,false,true,false,true,true,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true
199,30,0.0,32672,false,true,false,false,false,false,false,true,false,false,true,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,true,false,false
200,30,0.0,20940,true,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,true,true,true,false,true,true,true,false,false,false
201,30,0.0,43,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true
202,30,0.0,7328,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,false,true,false,false
203,30,0.015625,1550,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false
204,30,0.0,30666,false,true,false,true,false,true,false,true,false,false,false,true,true,true,true,false,false,false,false,false,true,true,true,true,false,true,false,true,true,false
205,30,0.0,16683,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false,true,true,true,false,false,true
206,30,0.0,32,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
207,30,0.0,263,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true
208,30,0.0,245,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true
209,30,0.015625,35433,true,false,false,true,false,false,true,true,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,true,false,true,false,false,false
210,30,0.0,8428,true,false,false,true,false,true,true,true,true,true,true,false,false,false,false,true,false,true,false,true,false,true,true,false,false,true,true,true,false,false
211,30,0.0,457,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false
212,30,0.0,28,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false
213,30,0.0,70,true,true,false,false,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true
214,30,0.0,29174,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,true,false,true,true,false,true,true,true,true,false,true,false
215,30,0.015625,38548,true,false,true,false,true,false,false,false,false,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,false,false,false,true,false
216,30,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
217,30,0.0,2669,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
218,30,0.0,487,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true
219,30,0.0,602,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,false,false
220,30,0.0,494,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,false
221,30,0.0,80,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true
222,30,0.015625,72345,false,false,true,true,false,true,false,false,false,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false
223,30,0.0,375,true,true,false,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true
224,30,0.0,47,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true
225,30,0.0,30464,false,false,true,false,false,false,false,true,true,false,true,true,true,false,true,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false
226,30,0.0,45,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false
227,30,0.0,135,false,false,false,true,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
228,30,0.015625,25049,true,false,false,false,false,true,false,true,true,false,false,true,false,true,true,true,false,false,false,true,false,true,true,false,true,true,false,true,true,true
229,30,0.0,291,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
230,30,0.0,2722,true,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true
231,30,0.0,473,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true
232,30,0.0,21622,true,false,true,false,false,false,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,true,false,false,false,true,true,false,false,false
233,30,0.0,2350,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,true,true,true,false
234,30,0.0,34029,true,true,true,true,true,true,true,false,false,false,false,true,true,true,false,false,false,true,true,true,false,true,false,false,false,false,false,true,false,false
235,30,0.015625,19816,false,false,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,true,false,true,false,false,true,true,false,false,true,true,true,false
236,30,0.0,16116,false,true,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false,false,true,true,true,true,false,true,false,false,false,false
237,30,0.0,16122,true,false,false,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,false,true,false,false
238,30,0.0,13385,true,false,false,true,true,true,true,false,false,false,false,true,true,false,false,false,true,true,false,false,false,false,false,false,true,true,true,false,false,false
239,30,0.0,1538,true,false,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,true,false,false,false,true
240,30,0.0,192,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true
241,30,0.0,369,true,false,true,false,false,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true
242,30,0.015625,5261,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,true,false,true,false,true,false,true,false,false,false,true,false
243,30,0.0,9885,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,true,false,false,false,true,true,false,true,false,false,false,true
244,30,0.0,31287,true,true,true,false,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,true,false,false,false,true,false,true,true,false,true,false
245,30,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
246,30,0.0,535,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false
247,30,0.0,11240,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,true,false
248,30,0.015625,43034,false,true,true,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,false,true,false
249,30,0.0,2156,false,false,true,false,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false
250,30,0.0,77572,true,false,true,false,false,true,true,false,true,false,false,false,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,false,true,true
251,30,0.0,10097,false,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,false,true,false,true,true,false,true,false,false,false,false,false,false,false
252,30,0.0,32,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true
253,30,0.015625,3700,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,true,true,false,false
254,30,0.0,45576,true,false,true,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,true,false,true,false,false,true,true,true,false,true,true,true
255,30,0.0,161,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
256,30,0.0,381,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true,false
257,30,0.0,1256,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true
258,30,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
259,30,0.0,4944,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true
260,30,0.0,28,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
261,30,0.0,32,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true
262,30,0.0,231,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true
263,30,0.0,31278,true,false,false,true,true,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,true,true,false,true,true,false,true
264,30,0.015625,127847,true,false,false,true,true,true,true,true,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false
265,30,0.0,5,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
266,30,0.0,43,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
267,30,0.0,2391,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false
268,30,0.0,3509,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
269,30,0.0,21974,false,true,true,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,false,false,true,true,false,true,true,true,true,true,true
270,30,0.0,589,true,false,true,true,false,false,false,true,true,true,true,false,true,false,true,true,false,true,false,true,false,true,false,true,true,true,true,true,false,false
271,30,0.0,33,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
272,30,0.0,377,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false
273,30,0.0,15328,false,false,true,true,true,false,true,true,true,false,true,false,false,true,false,true,true,true,true,true,false,false,false,false,true,true,false,false,false,true
274,30,0.03125,168945,false,true,false,false,false,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,false,false,false,true,false
275,30,0.0,845,true,false,true,true,false,true,true,true,false,true,false,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,false,true,true,true
276,30,0.0,488,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false
277,30,0.0,74791,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,false,true,false,false,false,false,false,true,true,false,true,false
278,30,0.0,1908,true,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true
279,30,0.015625,88863,true,false,false,true,true,true,false,true,false,false,false,true,true,false,false,false,true,true,false,false,false,false,true,true,false,true,true,false,false,true
280,30,0.0,2468,true,true,true,false,false,true,false,false,true,true,false,false,false,true,true,true,true,true,false,false,false,true,false,true,true,true,true,false,true,true
281,30,0.0,1556,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
282,30,0.0,14719,false,true,false,false,false,true,false,false,false,true,false,true,true,false,true,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true
283,30,0.0,29,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
284,30,0.0,49,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true
285,30,0.0,665,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false
286,30,0.0,30,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
287,30,0.0,14295,false,false,false,false,true,false,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true,true,false,true,false,false,false,true,true
288,30,0.015625,72114,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,false,false,false,true,false,true,true,true,true,true,true,true,false,false
289,30,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
290,30,0.015625,44595,false,false,false,false,true,true,true,false,true,false,true,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,true
291,30,0.0,1857,false,false,false,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,false
292,30,0.0,21,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
293,30,0.0,780,false,true,true,false,false,false,true,true,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false
294,30,0.03125,125380,false,true,true,false,false,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,false,false
295,30,0.0,6532,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,true,false,false,false,true,true,false,true,false,false,true,false
296,30,0.0,6839,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false
297,30,0.03125,103632,false,true,false,false,true,false,true,false,true,true,false,true,true,true,false,false,true,true,false,true,false,false,true,false,true,true,true,false,false,true
298,30,0.0,30,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
299,30,0.0,1037,true,true,true,false,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,true,true,false,true
300,30,0.0,17635,false,false,false,true,true,true,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
301,30,0.015625,79464,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,false,false,false,true,true,true,true,true,false,false,true,false,false,true
302,30,0.0,18895,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,false,true,false,true,true,true,true,false,false,false,false,false,false
303,30,0.0,3232,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true
304,30,0.0,1845,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,true
305,30,0.0,27,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
306,30,0.0,51,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
307,30,0.0,25869,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,true,true,true,true,true,false,false,true,true,false,true,true,true
308,30,0.0,35,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true
309,30,0.0,15054,false,false,false,true,false,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,false,true,false,false,true,true,false,false,false
310,30,0.0,6370,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false
311,30,0.0,11481,false,true,false,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,false,true,false,true,true,true,false,true,false,true,false,false
312,30,0.015625,56512,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true
313,30,0.0,3529,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,true,false,true
314,30,0.0,664,true,true,false,false,false,false,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true
315,30,0.0,23498,true,true,false,true,false,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,false,false,true,true,false,true,true,false,false
316,30,0.0,29,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
317,30,0.0,7963,false,true,false,false,true,true,true,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,true,false,false,false,true,false,false,false
318,30,0.015625,111214,true,true,true,false,false,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,true,true,true,true,false,false,true
319,30,0.0,722,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,true,false,true,false,false
320,30,0.0,7004,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false
321,30,0.0,3,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
322,30,0.0,44,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
323,30,0.0,9136,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false
324,30,0.0,23,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
325,30,0.0,11535,false,false,true,true,true,true,false,false,false,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true,false,false,true,false
326,30,0.0,208,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,false,true,true
327,30,0.015625,32476,false,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false,false,true,false,false,true,true,false,false
328,30,0.0,1021,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,false,false,true,false,true,true,true,true,true
329,30,0.0,1460,true,false,false,false,false,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,false,true,false
330,30,0.0,19510,false,false,true,true,false,false,false,false,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,true,true,true,false,false,false,true
331,30,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true
332,30,0.0,589,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true
333,30,0.0,1211,false,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,true,false,true,false,true
334,30,0.0,44396,false,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,false,true,false,false,true,true,false,false,false,false,false
335,30,0.03125,149147,false,true,false,true,true,true,false,false,false,true,false,true,true,true,true,false,false,true,false,false,true,false,false,false,false,true,true,false,true,true
336,30,0.0,16170,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,true,false,true,true,true,false
337,30,0.03125,166826,false,true,true,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true
338,30,0.0,99,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true
339,30,0.0,13063,false,true,false,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,false,true,false,false
340,30,0.0,48002,true,true,false,true,true,true,false,true,true,false,false,true,false,false,false,false,true,true,false,true,true,false,false,true,false,false,false,true,true,true
341,30,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
342,30,0.0,2624,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false
343,30,0.0,187,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false
344,30,0.0,1610,false,false,false,false,true,true,true,true,true,false,false,false,false,false,true,false,true,true,false,false,false,false,false,true,false,false,true,false,false,true
345,30,0.0,11426,true,true,true,false,true,true,false,true,false,true,false,false,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,true,true,true
346,30,0.0,25,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false
347,30,0.0,30,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
348,30,0.0,65,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
349,30,0.0,848,false,true,true,true,false,true,true,false,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
350,30,0.0,284,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
351,30,0.0,51,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true
352,30,0.0,26,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
353,30,0.0,89,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true
354,30,0.0,8808,true,false,true,false,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,false,false,true,true,false,false,false,false,true,false,true
355,30,0.0,33,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
356,30,0.015625,113004,false,true,true,false,false,true,true,false,false,false,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,false,true,false,true
357,30,0.015625,18022,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,true,true,false,false,true,false,false,false,false,true,false,true,false
358,30,0.0,62,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true
359,30,0.03125,168094,true,true,false,false,true,true,true,false,false,false,false,true,true,true,false,true,true,true,false,false,false,false,true,false,false,false,true,false,false,true
360,30,0.0,71,false,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true
361,30,0.015625,10805,true,false,false,true,true,true,false,true,true,true,true,false,false,true,false,true,false,true,true,true,false,false,true,true,false,false,false,false,true,true
362,30,0.0,31061,false,false,false,true,true,false,true,false,true,false,false,true,true,false,false,false,true,true,true,false,true,true,false,true,false,false,true,true,false,false
363,30,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
364,30,0.0,1086,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,false,true,false,true,true
365,30,0.0,29,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
366,30,0.0,30,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
367,30,0.0,2608,true,false,false,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true
368,30,0.0,4331,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true
369,30,0.0,1091,false,true,false,true,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,true,true,true,false,true,false,false,true
370,30,0.015625,90075,true,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,false,false,false,false,true,false,true,false,true,true,true,false,false
371,30,0.0,29,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
