KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
148,15,0.0,14848,0.0,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true
149,15,0.0,15278,0.0,true,false,true,true,true,true,true,true,false,false,true,false,true,true,true
150,15,0.015625,14231,0.0,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true
151,15,0.0,12802,0.0,false,true,true,false,true,true,true,false,true,true,true,true,false,true,true
152,15,0.0,13426,0.0,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true
153,15,0.0,14499,0.0,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false
154,15,0.0,13124,0.0,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true
155,15,0.0,14395,0.0,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false
156,15,0.0,12252,0.0,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true
157,15,0.0,14385,0.0,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true
158,15,0.0,14937,0.0,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false
159,15,0.015625,13761,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false
160,15,0.0,13577,0.0,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true
161,15,0.0,13992,0.0,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true
162,15,0.0,14244,0.0,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false
163,15,0.0,14334,0.0,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true
164,15,0.0,13428,0.0,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true
165,15,0.0,14083,0.0,false,true,false,true,true,true,true,true,true,false,true,true,true,true,false
166,15,0.0,14147,0.0,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true
167,15,0.0,13326,0.0,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true
168,15,0.0,14526,0.0,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true
169,15,0.0,15459,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false
170,15,0.0,14111,0.0,true,true,false,true,false,true,false,true,true,true,true,true,true,true,false
171,15,0.0,13868,0.0,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true
172,15,0.0,14847,0.0,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true
173,15,0.0,13090,0.0,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true
174,15,0.0,13924,0.0,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true
175,15,0.0,13992,0.0,true,true,false,true,true,true,true,false,true,true,false,true,true,false,true
176,15,0.0,14659,0.0,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false
177,15,0.015625,13489,0.0,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true
178,15,0.0,14834,0.0,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false
179,15,0.0,13117,0.0,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true
180,15,0.0,14356,0.0,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false
181,15,0.0,14156,0.0,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true
182,15,0.0,14763,0.0,true,true,true,false,true,true,true,true,true,false,true,false,true,true,false
183,15,0.0,13863,0.0,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true
184,15,0.0,13719,0.0,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true
185,15,0.0,14635,0.0,true,false,true,true,true,true,true,false,false,true,false,true,true,true,true
186,15,0.0,13885,0.0,true,true,true,true,true,true,true,false,false,true,true,true,false,false,true
187,15,0.0,13440,0.0,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true
188,15,0.0,12559,0.0,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true
189,15,0.0,14763,0.0,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false
190,15,0.0,14455,0.0,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true
191,15,0.0,13666,0.0,true,false,true,false,true,false,true,true,true,true,true,true,true,false,true
192,15,0.0,14233,0.0,true,false,true,true,true,true,true,true,true,true,false,false,true,false,true
193,15,0.0,15239,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false
194,15,0.015625,14566,0.0,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false
195,15,0.0,14347,0.0,true,false,true,true,false,false,false,true,true,true,true,true,true,true,true
