KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
706,15,0.015625,0,0.0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
1474,15,0.0,0,0.0,true,false,true,false,true,false,false,false,false,true,false,false,false,false,false
1989,15,0.0,0,0.0,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
454,15,0.015625,0,0.0,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1734,15,0.0,0,0.0,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
1486,15,0.0,0,0.0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
1998,15,0.015625,0,0.0,true,false,true,true,false,false,true,true,false,true,false,false,true,false,false
463,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1743,15,0.0,0,0.0,false,true,true,true,true,true,false,false,true,false,false,true,true,false,false
1999,15,0.015625,0,0.0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
976,15,0.0,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
721,15,0.0,0,0.0,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
467,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1491,15,0.015625,0,0.0,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
468,15,0.0,0,0.0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
727,15,0.0,0,0.0,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1497,15,0.0,0,0.0,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
731,15,0.0,0,0.0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
989,15,0.015625,0,0.0,true,false,true,false,false,false,false,false,false,false,false,true,true,false,true
1245,15,0.0,0,0.0,true,false,false,false,false,true,true,false,false,false,false,false,false,true,false
1758,15,0.015625,0,0.0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
224,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
1253,15,0.0,0,0.0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
230,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
