KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29
51,30,43.625,497618346,0.0,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true
52,30,38.78125,492186064,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,true,false,true,false
53,30,38.84375,488698393,0.0,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true,false
54,30,39.0,490978163,0.0,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false
55,30,38.34375,486224820,0.0,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true
56,30,37.484375,474393392,0.0,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true
57,30,39.78125,507641750,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,false,true,true,true,false,false
58,30,35.671875,455276055,0.0,false,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
59,30,40.234375,469244854,0.0,true,true,true,false,true,true,true,false,false,true,true,false,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true
60,30,37.9375,474105903,0.0,false,true,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true
61,30,38.375,491347929,0.0,false,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true
62,30,38.703125,496830839,0.0,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true
63,30,37.34375,475915064,0.0,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true
64,30,39.375,499784395,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,true,true,false
65,30,39.25,497758903,0.0,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,false
66,30,37.984375,486752599,0.0,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false
67,30,41.125,477160740,0.0,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true
68,30,39.3125,500297928,0.0,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false
69,30,38.9375,496054082,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false
70,30,39.125,502731487,0.0,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false
71,30,38.4375,489151822,0.0,true,true,false,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false
72,30,37.90625,485398370,0.0,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true
73,30,37.625,482689381,0.0,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true
74,30,36.890625,467670543,0.0,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false,true
75,30,41.75,493642866,0.0,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false
76,30,39.546875,506824844,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true,false
77,30,35.875,457263322,0.0,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true,true
78,30,39.4375,505335427,0.0,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true
79,30,39.296875,500598329,0.0,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true
80,30,38.765625,490721855,0.0,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false
81,30,38.328125,492335536,0.0,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,false,true
82,30,39.046875,500136874,0.0,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true
