KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
131,15,0.0,0,0.04696558303368313,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true
132,15,0.0,0,0.12269021739130435,true,false,true,false,false,true,true,true,true,true,true,true,false,false,true
133,15,0.0,0,0.13593614162649173,true,true,true,true,true,false,true,true,true,true,false,false,false,true,true
134,15,0.0,0,0.010795827558538187,true,true,false,false,false,true,true,true,true,true,false,true,true,true,true
135,15,0.0,0,0.028413736713000817,true,false,false,true,true,true,false,true,true,true,true,false,true,true,true
136,15,0.0,0,0.07668329177057356,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true
137,15,0.0,0,0.057231552973016,true,true,true,false,false,false,true,true,true,true,true,false,true,true,true
138,15,0.0,0,0.0397826378639474,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true
139,15,0.0,0,0.10180066340230612,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true
140,15,0.0,0,0.010958904109589041,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false
141,15,0.0,0,0.08081167675329298,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true
142,15,0.0,0,0.11250317446880555,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false
143,15,0.0,0,0.08873162765378334,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false
144,15,0.0,0,0.1296948861194671,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true
145,15,0.0,0,0.008706251088281386,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true
146,15,0.0,0,0.03805883330563404,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true
147,15,0.0,0,0.11183189959103089,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true
148,15,0.0,0,0.06634304207119741,true,true,true,true,true,true,true,false,false,true,false,false,true,true,true
149,15,0.0,0,0.0773156899810964,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true
150,15,0.0,0,0.11886420637764242,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true
151,15,0.0,0,0.02001721911321567,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false
152,15,0.0,0,0.016263325811220915,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false
153,15,0.0,0,0.0,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true
154,15,0.0,0,0.09289106906486023,true,false,false,true,false,true,true,true,false,true,true,true,true,true,true
155,15,0.0,0,0.04403398020419297,false,true,true,false,true,false,true,true,false,true,true,true,true,true,true
156,15,0.0,0,0.1222793826671943,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false
157,15,0.0,0,0.04307341907824223,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true
158,15,0.0,0,0.04783519553072626,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true
159,15,0.0,0,0.15485775630703166,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true
160,15,0.0,0,0.030545182972367437,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false
161,15,0.0,0,0.041289023162134945,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true
162,15,0.0,0,0.07478244238309266,true,true,false,false,true,true,true,false,true,false,true,true,true,true,true
163,15,0.0,0,0.0991242639287332,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true
164,15,0.0,0,0.03709508881922675,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false
165,15,0.0,0,0.058903521328371025,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true
166,15,0.0,0,0.0917364923432534,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true
167,15,0.0,0,0.0171990171990172,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true
168,15,0.0,0,0.12739819519223478,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true
169,15,0.0,0,0.02004991680532446,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true
170,15,0.0,0,0.05776279137956311,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true
171,15,0.0,0,0.0,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true
172,15,0.0,0,0.011411560406846936,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true
173,15,0.0,0,0.13521605437773102,true,false,true,true,false,false,true,true,true,true,true,false,true,true,true
174,15,0.0,0,0.018018018018018018,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true
175,15,0.0,0,0.0855532786885246,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true
176,15,0.0,0,0.12830800092585448,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true
177,15,0.0,0,0.006951192166828612,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false
178,15,0.0,0,0.06931077305184725,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true
179,15,0.0,0,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false
180,15,0.0,0,0.10660398817196148,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true
181,15,0.0,0,0.10890753453682515,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true
182,15,0.0,0,0.09637995049504951,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true
183,15,0.0,0,0.02601531075645517,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true
184,15,0.0,0,0.04056811048336472,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true
185,15,0.0,0,0.0882849996620023,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true
186,15,0.0,0,0.0719751809720786,false,true,false,false,true,false,true,true,true,true,true,true,true,true,true
187,15,0.0,0,0.0739105667900883,true,true,false,false,true,true,true,false,true,true,true,true,false,true,true
188,15,0.0,0,0.11823304487824512,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true
189,15,0.0,0,0.10173206079886886,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true
190,15,0.0,0,0.008350893623663466,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true
