KnapsackId,NumberOfItems,CpuTime,NodesVisited,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29
181,30,42.484375,532488623,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,false,true,true,false,true
182,30,36.546875,456773453,true,false,true,true,true,true,true,false,false,false,true,true,false,true,false,false,true,false,true,true,false,true,false,true,false,true,true,true,true,false
183,30,31.5,391013500,true,true,true,false,true,true,false,false,false,false,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false
184,30,9.640625,115801578,false,true,true,false,false,true,true,true,true,false,true,true,false,false,false,false,false,true,false,false,true,true,true,false,true,false,true,false,true,true
185,30,42.734375,532821638,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,false
186,30,0.625,7514616,false,false,false,true,false,true,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,true,false,true,false,true,false,false,false,true
187,30,0.0,95807,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,true,false,true,false
188,30,0.0,76266,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,false,true,true,false,false,true,false,false,false
189,30,15.328125,190117168,false,false,true,true,false,true,true,true,false,false,true,true,false,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,true,true
190,30,4.5,54151744,false,true,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,false,false
191,30,0.125,1446710,false,false,true,false,false,true,true,false,true,false,true,false,true,false,true,true,false,false,false,false,false,false,true,false,false,true,false,false,true,false
192,30,0.890625,11310246,true,false,false,true,false,false,false,true,false,false,false,true,false,true,false,false,true,false,true,false,true,true,true,true,false,true,true,true,true,true
193,30,12.9375,159313510,true,false,true,true,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false
194,30,42.375,536870912,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
195,30,39.515625,496676775,false,true,true,true,false,true,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true
196,30,0.0,3826,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false
197,30,0.015625,195003,false,false,true,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false
198,30,3.078125,37267411,true,false,true,false,true,true,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true
199,30,0.375,4278650,false,true,false,false,false,false,false,true,false,false,true,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,true,false,false
200,30,0.03125,347267,true,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,true,true,true,false,true,true,true,false,false,false
201,30,45.796875,536632931,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true
202,30,38.4375,482701367,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,false,true,false,false
203,30,0.0,15336,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false
204,30,3.71875,44833695,false,true,false,true,false,true,false,true,false,false,false,true,true,true,true,false,false,false,false,false,true,true,true,true,false,true,false,true,true,false
205,30,39.4375,498058738,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false,true,true,true,false,false,true
206,30,42.453125,536870690,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
207,30,42.6875,536666546,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true
208,30,42.53125,536467568,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true
209,30,3.375,40048764,true,false,false,true,false,false,true,true,true,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,true,false,true,false,false,false
210,30,15.359375,186952530,true,false,false,true,false,true,true,true,true,true,true,false,false,false,false,true,false,true,false,true,false,true,true,false,false,true,true,true,false,false
211,30,42.296875,531331397,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false
212,30,47.15625,536692661,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false
213,30,41.90625,527886684,true,true,false,false,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true
214,30,0.15625,1878685,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,true,false,true,true,false,true,true,true,true,false,true,false
215,30,5.796875,69267294,true,false,true,false,true,false,false,false,false,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,false,false,false,true,false
216,30,42.484375,536870910,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
217,30,38.96875,487913521,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
218,30,42.25,533953317,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true
219,30,0.0,5395,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,false,false
220,30,37.5625,474866460,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,false
221,30,42.765625,536708569,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true
222,30,11.875,146825676,false,false,true,true,false,true,false,false,false,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false
223,30,40.84375,463175439,true,true,false,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true
224,30,42.390625,536784776,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true
225,30,1.5,16808770,false,false,true,false,false,false,false,true,true,false,true,true,true,false,true,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false
226,30,0.0,146,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false
227,30,0.0,190,false,false,false,true,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
228,30,18.625,225136401,true,false,false,false,false,true,false,true,true,false,false,true,false,true,true,true,false,false,false,true,false,true,true,false,true,true,false,true,true,true
229,30,0.0,2516,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
230,30,36.59375,453393956,true,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true
231,30,41.59375,522451945,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true
232,30,7.9375,96179954,true,false,true,false,false,false,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,true,false,false,false,true,true,false,false,false
233,30,42.125,527645914,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,true,true,true,false
234,30,11.734375,144184846,true,true,true,true,true,true,true,false,false,false,false,true,true,true,false,false,false,true,true,true,false,true,false,false,false,false,false,true,false,false
235,30,9.484375,115263043,false,false,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,true,false,true,false,false,true,true,false,false,true,true,true,false
236,30,0.75,8739657,false,true,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false,false,true,true,true,true,false,true,false,false,false,false
237,30,22.8125,277246792,true,false,false,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,false,true,false,false
238,30,0.453125,5402699,true,false,false,true,true,true,true,false,false,false,false,true,true,false,false,false,true,true,false,false,false,false,false,false,true,true,true,false,false,false
239,30,16.921875,209839369,true,false,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,true,false,false,false,true
240,30,46.28125,535712447,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true
241,30,37.890625,472366487,true,false,true,false,false,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true
242,30,0.015625,164098,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,true,false,true,false,true,false,true,false,false,false,true,false
243,30,0.015625,225359,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,false,true,false,false,false,true,true,false,true,false,false,false,true
244,30,13.234375,161383236,true,true,true,false,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,true,false,false,false,true,false,true,true,false,true,false
245,30,42.625,536870834,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
246,30,42.578125,533592364,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false
247,30,38.25,481213249,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,true,false
248,30,8.75,106564541,false,true,true,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,false,true,false
249,30,35.1875,436936783,false,false,true,false,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false
250,30,14.796875,177602577,true,false,true,false,false,true,true,false,true,false,false,false,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,false,true,true
251,30,1.53125,17672243,false,true,false,true,false,true,true,true,false,true,false,true,false,false,true,true,false,true,false,true,true,false,true,false,false,false,false,false,false,false
252,30,42.9375,536611746,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true
253,30,0.0,45201,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,true,true,false,false
254,30,6.203125,75977002,true,false,true,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,true,false,true,false,false,true,true,true,false,true,true,true
255,30,47.9375,536835802,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
256,30,0.0,1467,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,true,false
257,30,42.015625,530509256,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true
258,30,42.703125,536870912,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
259,30,32.28125,405913993,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true
260,30,42.609375,536870027,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
261,30,42.578125,536862616,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true
262,30,42.484375,536789998,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true
263,30,1.40625,16851493,true,false,false,true,true,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,true,true,false,true,true,false,true
264,30,0.921875,10456808,true,false,false,true,true,true,true,true,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false
265,30,0.0,5,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
266,30,46.3125,536864328,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
267,30,0.0,67852,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false
268,30,0.015625,97011,true,false,false,false,false,true,true,true,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
269,30,5.09375,60092301,false,true,true,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,false,false,true,true,false,true,true,true,true,true,true
270,30,28.734375,356416361,true,false,true,true,false,false,false,true,true,true,true,false,true,false,true,true,false,true,false,true,false,true,false,true,true,true,true,true,false,false
271,30,43.046875,536731794,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
272,30,42.5625,532872988,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false
273,30,17.21875,209481167,false,false,true,true,true,false,true,true,true,false,true,false,false,true,false,true,true,true,true,true,false,false,false,false,true,true,false,false,false,true
274,30,2.59375,30272957,false,true,false,false,false,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,false,false,false,true,false
275,30,19.359375,234363120,true,false,true,true,false,true,true,true,false,true,false,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,false,true,true,true
276,30,0.0,4365,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false
277,30,7.21875,88184978,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,false,true,false,false,false,false,false,true,true,false,true,false
278,30,0.015625,8120,true,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true
279,30,1.515625,18362852,true,false,false,true,true,true,false,true,false,false,false,true,true,false,false,false,true,true,false,false,false,false,true,true,false,true,true,false,false,true
280,30,22.859375,276768217,true,true,true,false,false,true,false,false,true,true,false,false,false,true,true,true,true,true,false,false,false,true,false,true,true,true,true,false,true,true
281,30,42.328125,532906932,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
282,30,0.046875,539189,false,true,false,false,false,true,false,false,false,true,false,true,true,false,true,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true
283,30,0.0,45,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
284,30,42.546875,536870676,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true
285,30,0.0,6523,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false
286,30,46.390625,536870815,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
287,30,3.3125,40454061,false,false,false,false,true,false,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true,true,false,true,false,false,false,true,true
288,30,8.71875,108005580,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,true,false,false,false,true,false,true,true,true,true,true,true,true,false,false
289,30,42.421875,536870886,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
290,30,0.765625,8921055,false,false,false,false,true,true,true,false,true,false,true,true,false,true,false,true,false,true,true,false,false,false,false,true,true,false,true,true,false,true
291,30,0.0,10789,false,false,false,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,false
292,30,0.0,30,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
293,30,0.0,16230,false,true,true,false,false,false,true,true,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false
294,30,22.9375,282995228,false,true,true,false,false,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,false,false
295,30,0.140625,1744456,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,true,false,false,false,true,true,false,true,false,false,true,false
296,30,0.015625,80138,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false
297,30,0.796875,9440492,false,true,false,false,true,false,true,false,true,true,false,true,true,true,false,false,true,true,false,true,false,false,true,false,true,true,true,false,false,true
298,30,42.421875,536870912,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
299,30,24.125,297280178,true,true,true,false,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,true,false,false,false,false,true,true,true,true,false,true
300,30,0.03125,402324,false,false,false,true,true,true,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
301,30,35.78125,446297828,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,false,false,false,true,true,true,true,true,false,false,true,false,false,true
302,30,0.96875,11744561,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,false,true,false,true,true,true,true,false,false,false,false,false,false
303,30,40.78125,506684132,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true
304,30,0.0,15974,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,true
305,30,0.0,30,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
306,30,42.34375,536760438,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
307,30,1.09375,11903871,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,true,true,true,true,true,false,false,true,true,false,true,true,true
308,30,46.609375,536859832,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true
309,30,6.734375,81519184,false,false,false,true,false,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,false,true,false,false,true,true,false,false,false
310,30,27.109375,336685875,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false
311,30,0.15625,1582679,false,true,false,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,false,true,false,true,true,true,false,true,false,true,false,false
312,30,39.625,497320379,false,false,true,true,false,true,true,true,true,true,true,true,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true
313,30,6.34375,75288417,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,true,false,true
314,30,36.734375,463469955,true,true,false,false,false,false,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true
315,30,0.8125,10152839,true,true,false,true,false,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,false,false,true,true,false,true,true,false,false
316,30,42.90625,536869962,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
317,30,0.0,105932,false,true,false,false,true,true,true,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,true,false,false,false,true,false,false,false
318,30,16.84375,208718759,true,true,true,false,false,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,false,true,true,true,true,false,false,true
319,30,0.0,6485,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,true,false,true,false,false
320,30,0.046875,303216,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false
321,30,0.0,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
322,30,42.40625,532269254,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
323,30,41.6875,527060697,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false
324,30,0.0,34,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
325,30,20.390625,228575130,false,false,true,true,true,true,false,false,false,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true,false,false,true,false
326,30,44.1875,535133835,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,false,true,true
327,30,0.03125,367135,false,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false,false,true,false,false,true,true,false,false
328,30,32.03125,398194925,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,false,false,true,false,true,true,true,true,true
329,30,0.0,37442,true,false,false,false,false,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,false,true,false
330,30,0.4375,5361720,false,false,true,true,false,false,false,false,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,true,true,true,false,false,false,true
331,30,42.78125,536860791,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true
332,30,43.015625,534626558,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true
333,30,22.71875,278741757,false,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,true,false,true,false,true
334,30,11.546875,127888115,false,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,false,true,false,false,true,true,false,false,false,false,false
335,30,1.390625,15804154,false,true,false,true,true,true,false,false,false,true,false,true,true,true,true,false,false,true,false,false,true,false,false,false,false,true,true,false,true,true
336,30,39.140625,487653945,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,true,false,true,true,true,false
337,30,16.328125,199406205,false,true,true,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true
338,30,40.921875,513335412,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true
339,30,21.296875,231089023,false,true,false,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,false,true,false,false
340,30,2.5625,22835928,true,true,false,true,true,true,false,true,true,false,false,true,false,false,false,false,true,true,false,true,true,false,false,true,false,false,false,true,true,true
341,30,42.734375,536870912,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
342,30,33.609375,412320814,false,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false
343,30,42.640625,536751062,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false
344,30,0.0,84626,false,false,false,false,true,true,true,true,true,false,false,false,false,false,true,false,true,true,false,false,false,false,false,true,false,false,true,false,false,true
345,30,27.0,335923544,true,true,true,false,true,true,false,true,false,true,false,false,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,true,true,true
346,30,0.0,25,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false
347,30,42.96875,536870884,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
348,30,42.25,536811180,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
349,30,40.171875,498966659,false,true,true,true,false,true,true,false,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
350,30,45.609375,536657517,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
351,30,42.3125,534225859,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true
352,30,0.0,60,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false
353,30,42.3125,536849912,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true
354,30,6.359375,79612679,true,false,true,false,false,true,true,false,true,true,false,true,true,true,false,true,false,false,false,false,false,true,true,false,false,false,false,true,false,true
355,30,42.828125,536867902,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
356,30,6.96875,84474428,false,true,true,false,false,true,true,false,false,false,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,false,true,false,true
357,30,0.015625,198453,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,true,true,false,false,true,false,false,false,false,true,false,true,false
358,30,42.546875,536841494,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true
359,30,2.359375,26701996,true,true,false,false,true,true,true,false,false,false,false,true,true,true,false,true,true,true,false,false,false,false,true,false,false,false,true,false,false,true
360,30,42.421875,535025549,false,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true
361,30,15.5625,190519677,true,false,false,true,true,true,false,true,true,true,true,false,false,true,false,true,false,true,true,true,false,false,true,true,false,false,false,false,true,true
362,30,13.109375,157775896,false,false,false,true,true,false,true,false,true,false,false,true,true,false,false,false,true,true,true,false,true,true,false,true,false,false,true,true,false,false
363,30,45.984375,536870910,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
364,30,38.953125,482987776,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,false,true,false,true,true
365,30,42.171875,536869427,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
366,30,42.578125,536870912,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
367,30,38.984375,488674835,true,false,false,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true
368,30,18.40625,230753999,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true
369,30,1.078125,12133654,false,true,false,true,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,true,true,true,false,true,false,false,true
370,30,0.5625,6822451,true,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,false,false,false,false,true,false,true,false,true,true,true,false,false
